alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr,airfoil_list,max_thickness,chord_at_max_thickness,max_camber,chord_at_max_camber,reynolds_no,cl_cd,max_cl_cd
-8.750,-0.6245,0.08455,0.08112,-0.0099,1.0000,0.0572,naca1408-il,8,30,1,40,200000,-7.386162034299232,54.8938321536906
-8.500,-0.6236,0.08060,0.07719,-0.0122,1.0000,0.0585,naca1408-il,8,30,1,40,200000,-7.73697270471464,54.8938321536906
-8.250,-0.6261,0.07518,0.07177,-0.0176,1.0000,0.0598,naca1408-il,8,30,1,40,200000,-8.32801276935355,54.8938321536906
-8.000,-0.6270,0.06908,0.06561,-0.0231,1.0000,0.0619,naca1408-il,8,30,1,40,200000,-9.076433121019107,54.8938321536906
-7.000,-0.6306,0.03607,0.03035,-0.0306,1.0000,0.0434,naca1408-il,8,30,1,40,200000,-17.482672581092324,54.8938321536906
-6.750,-0.6134,0.03231,0.02632,-0.0295,1.0000,0.0417,naca1408-il,8,30,1,40,200000,-18.98483441658929,54.8938321536906
-6.500,-0.5971,0.02860,0.02213,-0.0281,1.0000,0.0415,naca1408-il,8,30,1,40,200000,-20.877622377622377,54.8938321536906
-6.250,-0.5773,0.02627,0.01932,-0.0267,1.0000,0.0423,naca1408-il,8,30,1,40,200000,-21.975637609440426,54.8938321536906
-6.000,-0.5589,0.02298,0.01568,-0.0256,1.0000,0.0447,naca1408-il,8,30,1,40,200000,-24.321148825065272,54.8938321536906
-5.750,-0.5369,0.02141,0.01396,-0.0247,1.0000,0.0470,naca1408-il,8,30,1,40,200000,-25.07706679121906,54.8938321536906
-5.500,-0.5138,0.01995,0.01232,-0.0237,1.0000,0.0492,naca1408-il,8,30,1,40,200000,-25.754385964912284,54.8938321536906
-5.250,-0.4903,0.01893,0.01109,-0.0226,1.0000,0.0527,naca1408-il,8,30,1,40,200000,-25.90068674062335,54.8938321536906
-5.000,-0.4670,0.01747,0.00944,-0.0216,1.0000,0.0558,naca1408-il,8,30,1,40,200000,-26.731539782484262,54.8938321536906
-4.750,-0.4439,0.01633,0.00832,-0.0208,1.0000,0.0593,naca1408-il,8,30,1,40,200000,-27.183098591549296,54.8938321536906
-4.500,-0.4203,0.01569,0.00762,-0.0199,1.0000,0.0643,naca1408-il,8,30,1,40,200000,-26.787762906309755,54.8938321536906
-4.250,-0.3970,0.01479,0.00666,-0.0189,1.0000,0.0683,naca1408-il,8,30,1,40,200000,-26.84246112237999,54.8938321536906
-4.000,-0.3740,0.01400,0.00594,-0.0181,1.0000,0.0740,naca1408-il,8,30,1,40,200000,-26.714285714285715,54.8938321536906
-3.750,-0.3504,0.01344,0.00533,-0.0172,1.0000,0.0811,naca1408-il,8,30,1,40,200000,-26.07142857142857,54.8938321536906
-3.500,-0.3270,0.01277,0.00471,-0.0164,1.0000,0.0917,naca1408-il,8,30,1,40,200000,-25.606891151135475,54.8938321536906
-3.250,-0.3032,0.01198,0.00409,-0.0158,1.0000,0.1214,naca1408-il,8,30,1,40,200000,-25.308848080133558,54.8938321536906
-3.000,-0.2799,0.01083,0.00368,-0.0156,1.0000,0.2542,naca1408-il,8,30,1,40,200000,-25.844875346260388,54.8938321536906
-2.750,-0.2560,0.01017,0.00348,-0.0152,1.0000,0.3700,naca1408-il,8,30,1,40,200000,-25.172074729596854,54.8938321536906
-2.500,-0.2322,0.00958,0.00337,-0.0147,1.0000,0.4882,naca1408-il,8,30,1,40,200000,-24.237995824634655,54.8938321536906
-2.250,-0.2091,0.00903,0.00335,-0.0138,1.0000,0.6167,naca1408-il,8,30,1,40,200000,-23.156146179401993,54.8938321536906
-2.000,-0.1880,0.00856,0.00343,-0.0119,1.0000,0.7538,naca1408-il,8,30,1,40,200000,-21.962616822429908,54.8938321536906
-1.750,-0.1682,0.00838,0.00362,-0.0089,1.0000,0.8860,naca1408-il,8,30,1,40,200000,-20.07159904534606,54.8938321536906
-1.500,-0.1088,0.00843,0.00365,-0.0147,1.0000,0.9894,naca1408-il,8,30,1,40,200000,-12.906287069988137,54.8938321536906
-1.250,-0.0820,0.00845,0.00356,-0.0150,1.0000,1.0000,naca1408-il,8,30,1,40,200000,-9.704142011834321,54.8938321536906
-1.000,-0.0648,0.00852,0.00355,-0.0135,1.0000,1.0000,naca1408-il,8,30,1,40,200000,-7.605633802816901,54.8938321536906
-0.750,-0.0454,0.00864,0.00359,-0.0124,1.0000,1.0000,naca1408-il,8,30,1,40,200000,-5.25462962962963,54.8938321536906
-0.500,-0.0114,0.00876,0.00365,-0.0142,0.9965,1.0000,naca1408-il,8,30,1,40,200000,-1.3013698630136987,54.8938321536906
-0.250,0.0358,0.00884,0.00366,-0.0185,0.9888,1.0000,naca1408-il,8,30,1,40,200000,4.049773755656108,54.8938321536906
0.000,0.0840,0.00889,0.00368,-0.0229,0.9813,1.0000,naca1408-il,8,30,1,40,200000,9.448818897637796,54.8938321536906
0.250,0.1316,0.00888,0.00366,-0.0272,0.9724,1.0000,naca1408-il,8,30,1,40,200000,14.819819819819818,54.8938321536906
0.500,0.1792,0.00882,0.00361,-0.0312,0.9625,1.0000,naca1408-il,8,30,1,40,200000,20.317460317460316,54.8938321536906
0.750,0.2253,0.00871,0.00353,-0.0349,0.9515,1.0000,naca1408-il,8,30,1,40,200000,25.86681974741676,54.8938321536906
1.000,0.2658,0.00859,0.00343,-0.0371,0.9367,1.0000,naca1408-il,8,30,1,40,200000,30.9429569266589,54.8938321536906
1.250,0.3004,0.00847,0.00334,-0.0381,0.9180,1.0000,naca1408-il,8,30,1,40,200000,35.46635182998819,54.8938321536906
1.500,0.3311,0.00836,0.00323,-0.0380,0.8967,1.0000,naca1408-il,8,30,1,40,200000,39.60526315789474,54.8938321536906
1.750,0.3569,0.00830,0.00316,-0.0369,0.8699,1.0000,naca1408-il,8,30,1,40,200000,43.0,54.8938321536906
2.000,0.3813,0.00829,0.00310,-0.0355,0.8404,1.0000,naca1408-il,8,30,1,40,200000,45.995174909529545,54.8938321536906
2.250,0.4050,0.00834,0.00308,-0.0340,0.8072,1.0000,naca1408-il,8,30,1,40,200000,48.56115107913669,54.8938321536906
2.500,0.4280,0.00844,0.00305,-0.0323,0.7659,1.0000,naca1408-il,8,30,1,40,200000,50.71090047393365,54.8938321536906
2.750,0.4508,0.00861,0.00307,-0.0307,0.7180,1.0000,naca1408-il,8,30,1,40,200000,52.357723577235774,54.8938321536906
3.000,0.4735,0.00886,0.00310,-0.0291,0.6653,1.0000,naca1408-il,8,30,1,40,200000,53.442437923250566,54.8938321536906
3.250,0.4962,0.00918,0.00319,-0.0277,0.6075,1.0000,naca1408-il,8,30,1,40,200000,54.05228758169934,54.8938321536906
3.500,0.5195,0.00952,0.00333,-0.0266,0.5542,1.0000,naca1408-il,8,30,1,40,200000,54.56932773109243,54.8938321536906
3.750,0.5429,0.00989,0.00354,-0.0256,0.5007,1.0000,naca1408-il,8,30,1,40,200000,54.8938321536906,54.8938321536906
4.000,0.5658,0.01034,0.00376,-0.0246,0.4356,1.0000,naca1408-il,8,30,1,40,200000,54.719535783365565,54.8938321536906
4.250,0.5872,0.01103,0.00404,-0.0235,0.3381,1.0000,naca1408-il,8,30,1,40,200000,53.23662737987308,54.8938321536906
4.500,0.6037,0.01265,0.00465,-0.0221,0.1496,1.0000,naca1408-il,8,30,1,40,200000,47.723320158102766,54.8938321536906
4.750,0.6237,0.01406,0.00562,-0.0209,0.0890,1.0000,naca1408-il,8,30,1,40,200000,44.35988620199147,54.8938321536906
5.000,0.6462,0.01497,0.00648,-0.0200,0.0768,1.0000,naca1408-il,8,30,1,40,200000,43.16633266533066,54.8938321536906
5.250,0.6704,0.01561,0.00718,-0.0193,0.0695,1.0000,naca1408-il,8,30,1,40,200000,42.946828955797564,54.8938321536906
5.500,0.6920,0.01681,0.00831,-0.0183,0.0640,1.0000,naca1408-il,8,30,1,40,200000,41.16597263533611,54.8938321536906
5.750,0.7163,0.01755,0.00916,-0.0175,0.0596,1.0000,naca1408-il,8,30,1,40,200000,40.81481481481482,54.8938321536906
6.000,0.7401,0.01845,0.01008,-0.0168,0.0553,1.0000,naca1408-il,8,30,1,40,200000,40.11382113821138,54.8938321536906
6.250,0.7622,0.02045,0.01203,-0.0159,0.0514,1.0000,naca1408-il,8,30,1,40,200000,37.271393643031786,54.8938321536906
6.500,0.7873,0.02117,0.01295,-0.0152,0.0481,1.0000,naca1408-il,8,30,1,40,200000,37.18941898913557,54.8938321536906
6.750,0.8117,0.02252,0.01444,-0.0144,0.0453,1.0000,naca1408-il,8,30,1,40,200000,36.04351687388988,54.8938321536906
7.000,0.8354,0.02403,0.01605,-0.0137,0.0428,1.0000,naca1408-il,8,30,1,40,200000,34.76487723678735,54.8938321536906
7.250,0.8563,0.02726,0.01949,-0.0129,0.0400,1.0000,naca1408-il,8,30,1,40,200000,31.41232575201761,54.8938321536906
7.500,0.8785,0.02881,0.02142,-0.0118,0.0385,1.0000,naca1408-il,8,30,1,40,200000,30.492884415133634,54.8938321536906
7.750,0.8982,0.03150,0.02454,-0.0104,0.0377,1.0000,naca1408-il,8,30,1,40,200000,28.514285714285712,54.8938321536906
8.000,0.9148,0.03485,0.02835,-0.0088,0.0374,1.0000,naca1408-il,8,30,1,40,200000,26.24964131994261,54.8938321536906
8.250,0.9287,0.03813,0.03209,-0.0071,0.0364,1.0000,naca1408-il,8,30,1,40,200000,24.356150013113034,54.8938321536906
8.500,0.9386,0.04202,0.03647,-0.0053,0.0360,1.0000,naca1408-il,8,30,1,40,200000,22.33698238933841,54.8938321536906
8.750,0.9409,0.04755,0.04247,-0.0034,0.0378,1.0000,naca1408-il,8,30,1,40,200000,19.787592008412197,54.8938321536906
10.750,0.7903,0.11245,0.10898,-0.0295,0.0604,1.0000,naca1408-il,8,30,1,40,200000,7.028012449977768,54.8938321536906
11.000,0.7841,0.11851,0.11502,-0.0332,0.0581,1.0000,naca1408-il,8,30,1,40,200000,6.61631929794954,54.8938321536906
11.250,0.7830,0.12330,0.11979,-0.0354,0.0562,1.0000,naca1408-il,8,30,1,40,200000,6.350364963503649,54.8938321536906
11.500,0.7859,0.12710,0.12358,-0.0362,0.0545,1.0000,naca1408-il,8,30,1,40,200000,6.183320220298978,54.8938321536906
11.750,0.7937,0.12973,0.12623,-0.0353,0.0531,1.0000,naca1408-il,8,30,1,40,200000,6.118091420642873,54.8938321536906
12.000,0.6220,0.12861,0.12520,-0.0233,0.0608,1.0000,naca1408-il,8,30,1,40,200000,4.836326879713863,54.8938321536906
12.250,0.6156,0.13278,0.12937,-0.0253,0.0582,1.0000,naca1408-il,8,30,1,40,200000,4.636240397650249,54.8938321536906
-12.500,-0.6537,0.14352,0.14182,0.0249,1.0000,0.0115,naca1408-il,8,30,1,40,1000000,-4.554765886287624,72.72425249169436
-12.250,-0.6503,0.13947,0.13777,0.0232,1.0000,0.0119,naca1408-il,8,30,1,40,1000000,-4.662651466265146,72.72425249169436
-11.750,-1.0026,0.04092,0.03869,-0.0352,1.0000,0.0072,naca1408-il,8,30,1,40,1000000,-24.501466275659823,72.72425249169436
-11.250,-1.0342,0.02891,0.02570,-0.0345,1.0000,0.0075,naca1408-il,8,30,1,40,1000000,-35.77308889657558,72.72425249169436
-11.000,-1.0246,0.02620,0.02272,-0.0336,1.0000,0.0078,naca1408-il,8,30,1,40,1000000,-39.10687022900763,72.72425249169436
-10.750,-1.0066,0.02485,0.02123,-0.0330,1.0000,0.0080,naca1408-il,8,30,1,40,1000000,-40.50704225352112,72.72425249169436
-10.500,-0.9868,0.02372,0.01997,-0.0324,1.0000,0.0083,naca1408-il,8,30,1,40,1000000,-41.60202360876897,72.72425249169436
-10.250,-0.9669,0.02253,0.01865,-0.0319,1.0000,0.0085,naca1408-il,8,30,1,40,1000000,-42.91611185086551,72.72425249169436
-10.000,-0.9464,0.02136,0.01732,-0.0312,1.0000,0.0088,naca1408-il,8,30,1,40,1000000,-44.30711610486891,72.72425249169436
-9.750,-0.9256,0.02018,0.01597,-0.0306,1.0000,0.0091,naca1408-il,8,30,1,40,1000000,-45.86719524281467,72.72425249169436
-9.500,-0.9043,0.01909,0.01471,-0.0299,1.0000,0.0094,naca1408-il,8,30,1,40,1000000,-47.37035096909377,72.72425249169436
-9.250,-0.8820,0.01815,0.01363,-0.0293,1.0000,0.0097,naca1408-il,8,30,1,40,1000000,-48.59504132231405,72.72425249169436
-9.000,-0.8589,0.01741,0.01277,-0.0287,1.0000,0.0100,naca1408-il,8,30,1,40,1000000,-49.33371625502585,72.72425249169436
-8.750,-0.8395,0.01580,0.01092,-0.0276,1.0000,0.0105,naca1408-il,8,30,1,40,1000000,-53.13291139240506,72.72425249169436
-8.500,-0.8176,0.01483,0.00986,-0.0268,1.0000,0.0111,naca1408-il,8,30,1,40,1000000,-55.13149022252192,72.72425249169436
-8.250,-0.7936,0.01438,0.00936,-0.0263,1.0000,0.0117,naca1408-il,8,30,1,40,1000000,-55.18776077885953,72.72425249169436
-8.000,-0.7695,0.01399,0.00893,-0.0257,1.0000,0.0123,naca1408-il,8,30,1,40,1000000,-55.00357398141529,72.72425249169436
-7.750,-0.7455,0.01361,0.00849,-0.0250,1.0000,0.0130,naca1408-il,8,30,1,40,1000000,-54.775900073475384,72.72425249169436
-7.500,-0.7214,0.01326,0.00809,-0.0243,1.0000,0.0135,naca1408-il,8,30,1,40,1000000,-54.404223227752645,72.72425249169436
-7.250,-0.7001,0.01227,0.00698,-0.0232,1.0000,0.0145,naca1408-il,8,30,1,40,1000000,-57.05786471067644,72.72425249169436
-7.000,-0.6766,0.01185,0.00655,-0.0225,1.0000,0.0155,naca1408-il,8,30,1,40,1000000,-57.09704641350211,72.72425249169436
-6.750,-0.6526,0.01159,0.00627,-0.0217,1.0000,0.0164,naca1408-il,8,30,1,40,1000000,-56.30716134598792,72.72425249169436
-6.500,-0.6288,0.01132,0.00597,-0.0209,1.0000,0.0175,naca1408-il,8,30,1,40,1000000,-55.54770318021202,72.72425249169436
-6.250,-0.6047,0.01116,0.00578,-0.0202,1.0000,0.0182,naca1408-il,8,30,1,40,1000000,-54.18458781362008,72.72425249169436
-6.000,-0.5826,0.01048,0.00506,-0.0192,1.0000,0.0203,naca1408-il,8,30,1,40,1000000,-55.591603053435115,72.72425249169436
-5.750,-0.5587,0.01030,0.00489,-0.0184,1.0000,0.0218,naca1408-il,8,30,1,40,1000000,-54.24271844660194,72.72425249169436
-5.500,-0.5350,0.01011,0.00468,-0.0176,1.0000,0.0233,naca1408-il,8,30,1,40,1000000,-52.91790306627102,72.72425249169436
-5.250,-0.5111,0.01000,0.00455,-0.0168,1.0000,0.0243,naca1408-il,8,30,1,40,1000000,-51.11,72.72425249169436
-5.000,-0.4811,0.00936,0.00386,-0.0175,0.9991,0.0272,naca1408-il,8,30,1,40,1000000,-51.399572649572654,72.72425249169436
-4.750,-0.4464,0.00912,0.00362,-0.0191,0.9974,0.0296,naca1408-il,8,30,1,40,1000000,-48.94736842105264,72.72425249169436
-4.500,-0.4114,0.00889,0.00337,-0.0207,0.9957,0.0315,naca1408-il,8,30,1,40,1000000,-46.27671541057367,72.72425249169436
-4.250,-0.3758,0.00874,0.00321,-0.0224,0.9943,0.0326,naca1408-il,8,30,1,40,1000000,-42.997711670480555,72.72425249169436
-4.000,-0.3430,0.00825,0.00267,-0.0235,0.9917,0.0368,naca1408-il,8,30,1,40,1000000,-41.57575757575758,72.72425249169436
-3.750,-0.3090,0.00800,0.00243,-0.0249,0.9891,0.0398,naca1408-il,8,30,1,40,1000000,-38.625,72.72425249169436
-3.500,-0.2739,0.00781,0.00222,-0.0265,0.9868,0.0423,naca1408-il,8,30,1,40,1000000,-35.070422535211264,72.72425249169436
-3.250,-0.2383,0.00752,0.00196,-0.0282,0.9849,0.0503,naca1408-il,8,30,1,40,1000000,-31.688829787234045,72.72425249169436
-3.000,-0.2050,0.00713,0.00175,-0.0295,0.9818,0.0874,naca1408-il,8,30,1,40,1000000,-28.751753155680223,72.72425249169436
-2.750,-0.1747,0.00675,0.00158,-0.0301,0.9760,0.1378,naca1408-il,8,30,1,40,1000000,-25.88148148148148,72.72425249169436
-2.500,-0.1429,0.00642,0.00143,-0.0311,0.9711,0.1901,naca1408-il,8,30,1,40,1000000,-22.258566978193144,72.72425249169436
-2.250,-0.1149,0.00611,0.00132,-0.0312,0.9627,0.2433,naca1408-il,8,30,1,40,1000000,-18.805237315875615,72.72425249169436
-2.000,-0.0864,0.00580,0.00121,-0.0313,0.9543,0.3059,naca1408-il,8,30,1,40,1000000,-14.896551724137932,72.72425249169436
-1.750,-0.0599,0.00552,0.00112,-0.0310,0.9431,0.3676,naca1408-il,8,30,1,40,1000000,-10.85144927536232,72.72425249169436
-1.500,-0.0341,0.00520,0.00104,-0.0305,0.9304,0.4461,naca1408-il,8,30,1,40,1000000,-6.5576923076923075,72.72425249169436
-1.250,-0.0084,0.00492,0.00097,-0.0300,0.9160,0.5213,naca1408-il,8,30,1,40,1000000,-1.7073170731707317,72.72425249169436
-1.000,0.0172,0.00470,0.00092,-0.0294,0.8996,0.5891,naca1408-il,8,30,1,40,1000000,3.6595744680851063,72.72425249169436
-0.750,0.0426,0.00447,0.00088,-0.0287,0.8814,0.6636,naca1408-il,8,30,1,40,1000000,9.53020134228188,72.72425249169436
-0.500,0.0669,0.00419,0.00087,-0.0278,0.8612,0.7582,naca1408-il,8,30,1,40,1000000,15.966587112171837,72.72425249169436
-0.250,0.0912,0.00404,0.00087,-0.0267,0.8402,0.8254,naca1408-il,8,30,1,40,1000000,22.574257425742573,72.72425249169436
0.000,0.1147,0.00394,0.00090,-0.0253,0.8170,0.8871,naca1408-il,8,30,1,40,1000000,29.111675126903553,72.72425249169436
0.250,0.1386,0.00395,0.00092,-0.0240,0.7919,0.9321,naca1408-il,8,30,1,40,1000000,35.088607594936704,72.72425249169436
0.500,0.1664,0.00404,0.00094,-0.0237,0.7628,0.9582,naca1408-il,8,30,1,40,1000000,41.18811881188118,72.72425249169436
0.750,0.1987,0.00417,0.00096,-0.0245,0.7305,0.9751,naca1408-il,8,30,1,40,1000000,47.64988009592326,72.72425249169436
1.000,0.2329,0.00433,0.00098,-0.0258,0.6947,0.9863,naca1408-il,8,30,1,40,1000000,53.78752886836028,72.72425249169436
1.250,0.2680,0.00460,0.00101,-0.0274,0.6342,0.9935,naca1408-il,8,30,1,40,1000000,58.2608695652174,72.72425249169436
1.500,0.3052,0.00488,0.00105,-0.0295,0.5749,0.9978,naca1408-il,8,30,1,40,1000000,62.54098360655738,72.72425249169436
2.000,0.3626,0.00525,0.00114,-0.0300,0.4987,1.0000,naca1408-il,8,30,1,40,1000000,69.06666666666666,72.72425249169436
2.250,0.3881,0.00544,0.00120,-0.0296,0.4624,1.0000,naca1408-il,8,30,1,40,1000000,71.34191176470588,72.72425249169436
2.500,0.4131,0.00571,0.00128,-0.0290,0.4141,1.0000,naca1408-il,8,30,1,40,1000000,72.34676007005254,72.72425249169436
2.750,0.4378,0.00602,0.00138,-0.0285,0.3592,1.0000,naca1408-il,8,30,1,40,1000000,72.72425249169436,72.72425249169436
3.000,0.4623,0.00638,0.00151,-0.0279,0.3001,1.0000,naca1408-il,8,30,1,40,1000000,72.46081504702194,72.72425249169436
3.250,0.4865,0.00680,0.00167,-0.0273,0.2380,1.0000,naca1408-il,8,30,1,40,1000000,71.54411764705883,72.72425249169436
3.500,0.5105,0.00729,0.00188,-0.0268,0.1720,1.0000,naca1408-il,8,30,1,40,1000000,70.02743484224966,72.72425249169436
3.750,0.5345,0.00783,0.00214,-0.0262,0.1065,1.0000,naca1408-il,8,30,1,40,1000000,68.26309067688378,72.72425249169436
4.000,0.5585,0.00841,0.00244,-0.0256,0.0513,1.0000,naca1408-il,8,30,1,40,1000000,66.4090368608799,72.72425249169436
4.250,0.5842,0.00874,0.00270,-0.0251,0.0413,1.0000,naca1408-il,8,30,1,40,1000000,66.8421052631579,72.72425249169436
4.500,0.6105,0.00896,0.00294,-0.0248,0.0388,1.0000,naca1408-il,8,30,1,40,1000000,68.13616071428572,72.72425249169436
4.750,0.6368,0.00919,0.00320,-0.0245,0.0365,1.0000,naca1408-il,8,30,1,40,1000000,69.29270946681176,72.72425249169436
5.000,0.6628,0.00950,0.00350,-0.0241,0.0337,1.0000,naca1408-il,8,30,1,40,1000000,69.76842105263158,72.72425249169436
5.250,0.6880,0.00998,0.00403,-0.0236,0.0304,1.0000,naca1408-il,8,30,1,40,1000000,68.937875751503,72.72425249169436
5.500,0.7145,0.01019,0.00427,-0.0234,0.0296,1.0000,naca1408-il,8,30,1,40,1000000,70.11776251226694,72.72425249169436
5.750,0.7408,0.01043,0.00453,-0.0231,0.0280,1.0000,naca1408-il,8,30,1,40,1000000,71.02588686481305,72.72425249169436
6.000,0.7670,0.01069,0.00480,-0.0228,0.0261,1.0000,naca1408-il,8,30,1,40,1000000,71.74929840972872,72.72425249169436
6.250,0.7918,0.01123,0.00535,-0.0224,0.0235,1.0000,naca1408-il,8,30,1,40,1000000,70.50756901157612,72.72425249169436
6.500,0.8170,0.01167,0.00585,-0.0219,0.0221,1.0000,naca1408-il,8,30,1,40,1000000,70.00856898029134,72.72425249169436
6.750,0.8435,0.01188,0.00608,-0.0217,0.0208,1.0000,naca1408-il,8,30,1,40,1000000,71.0016835016835,72.72425249169436
7.000,0.8698,0.01209,0.00629,-0.0215,0.0192,1.0000,naca1408-il,8,30,1,40,1000000,71.94375516956163,72.72425249169436
7.250,0.8938,0.01273,0.00694,-0.0210,0.0171,1.0000,naca1408-il,8,30,1,40,1000000,70.21209740769835,72.72425249169436
7.500,0.9192,0.01311,0.00736,-0.0206,0.0163,1.0000,naca1408-il,8,30,1,40,1000000,70.11441647597255,72.72425249169436
7.750,0.9448,0.01343,0.00773,-0.0203,0.0153,1.0000,naca1408-il,8,30,1,40,1000000,70.3499627699181,72.72425249169436
8.000,0.9703,0.01376,0.00808,-0.0199,0.0143,1.0000,naca1408-il,8,30,1,40,1000000,70.51598837209303,72.72425249169436
8.250,0.9950,0.01421,0.00854,-0.0195,0.0133,1.0000,naca1408-il,8,30,1,40,1000000,70.02111189303308,72.72425249169436
8.500,1.0166,0.01519,0.00961,-0.0187,0.0123,1.0000,naca1408-il,8,30,1,40,1000000,66.92560895325872,72.72425249169436
8.750,1.0416,0.01555,0.01002,-0.0183,0.0117,1.0000,naca1408-il,8,30,1,40,1000000,66.983922829582,72.72425249169436
9.000,1.0658,0.01604,0.01058,-0.0178,0.0111,1.0000,naca1408-il,8,30,1,40,1000000,66.44638403990027,72.72425249169436
9.250,1.0897,0.01655,0.01114,-0.0173,0.0105,1.0000,naca1408-il,8,30,1,40,1000000,65.8429003021148,72.72425249169436
9.500,1.1132,0.01710,0.01173,-0.0168,0.0100,1.0000,naca1408-il,8,30,1,40,1000000,65.09941520467837,72.72425249169436
9.750,1.1329,0.01823,0.01295,-0.0158,0.0094,1.0000,naca1408-il,8,30,1,40,1000000,62.14481623697203,72.72425249169436
10.000,1.1505,0.01972,0.01462,-0.0145,0.0090,1.0000,naca1408-il,8,30,1,40,1000000,58.34178498985801,72.72425249169436
10.250,1.1722,0.02046,0.01547,-0.0138,0.0088,1.0000,naca1408-il,8,30,1,40,1000000,57.29227761485826,72.72425249169436
10.500,1.1927,0.02136,0.01650,-0.0129,0.0085,1.0000,naca1408-il,8,30,1,40,1000000,55.83801498127341,72.72425249169436
10.750,1.2120,0.02238,0.01765,-0.0119,0.0082,1.0000,naca1408-il,8,30,1,40,1000000,54.155495978552274,72.72425249169436
11.000,1.2306,0.02343,0.01883,-0.0109,0.0079,1.0000,naca1408-il,8,30,1,40,1000000,52.52240717029449,72.72425249169436
11.250,1.2486,0.02448,0.02000,-0.0099,0.0077,1.0000,naca1408-il,8,30,1,40,1000000,51.004901960784316,72.72425249169436
11.500,1.2668,0.02539,0.02100,-0.0089,0.0074,1.0000,naca1408-il,8,30,1,40,1000000,49.89365892083497,72.72425249169436
11.750,1.2844,0.02629,0.02198,-0.0079,0.0072,1.0000,naca1408-il,8,30,1,40,1000000,48.85507797641689,72.72425249169436
12.000,1.2986,0.02752,0.02332,-0.0066,0.0069,1.0000,naca1408-il,8,30,1,40,1000000,47.1875,72.72425249169436
12.250,1.3005,0.03006,0.02611,-0.0042,0.0066,1.0000,naca1408-il,8,30,1,40,1000000,43.26347305389221,72.72425249169436
12.500,1.2808,0.03419,0.03063,0.0002,0.0064,1.0000,naca1408-il,8,30,1,40,1000000,37.461245978356246,72.72425249169436
12.750,1.2823,0.03589,0.03248,0.0024,0.0064,1.0000,naca1408-il,8,30,1,40,1000000,35.7286152131513,72.72425249169436
13.000,1.2812,0.03797,0.03472,0.0040,0.0063,1.0000,naca1408-il,8,30,1,40,1000000,33.74242823281538,72.72425249169436
13.250,1.2749,0.04085,0.03778,0.0049,0.0063,1.0000,naca1408-il,8,30,1,40,1000000,31.209302325581394,72.72425249169436
13.500,1.2657,0.04453,0.04165,0.0046,0.0062,1.0000,naca1408-il,8,30,1,40,1000000,28.423534695710757,72.72425249169436
13.750,1.2538,0.04921,0.04651,0.0028,0.0062,1.0000,naca1408-il,8,30,1,40,1000000,25.478561268034955,72.72425249169436
14.000,1.2353,0.05582,0.05333,-0.0012,0.0062,1.0000,naca1408-il,8,30,1,40,1000000,22.130060910068078,72.72425249169436
14.250,1.2119,0.06441,0.06212,-0.0073,0.0062,1.0000,naca1408-il,8,30,1,40,1000000,18.8154013351964,72.72425249169436
14.500,1.1775,0.07621,0.07412,-0.0157,0.0063,1.0000,naca1408-il,8,30,1,40,1000000,15.45072825088571,72.72425249169436
14.750,1.0232,0.07504,0.07294,-0.0041,0.0067,1.0000,naca1408-il,8,30,1,40,1000000,13.635394456289982,72.72425249169436
15.000,0.9988,0.08384,0.08184,-0.0075,0.0068,1.0000,naca1408-il,8,30,1,40,1000000,11.913167938931299,72.72425249169436
15.250,0.9475,0.09793,0.09613,-0.0134,0.0070,1.0000,naca1408-il,8,30,1,40,1000000,9.675278259981619,72.72425249169436
-8.250,-0.5190,0.09606,0.08875,0.0124,1.0000,0.3712,naca1410-il,10,29.9,1,50,50000,-5.402873204247345,31.19293712316968
